encoded_method,path_depth,url_length,query_param_count,query_string_length,payload_length,payload_entropy,special_char_count,header_count,auth_header_present,status_code,response_size,feature_vector,sensitive_fields_leaked,label
2,3,39,0,0,52,4.4336,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4336, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.2857,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2857, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2488,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2488, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0896,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0896, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2488,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2488, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0896,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0896, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.3182,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.3182, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.1559,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1559, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.3182,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.3182, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.1559,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1559, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.42,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.42, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.27,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.27, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.42,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.42, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.27,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.27, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1995,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1995, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0042,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0042, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1995,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1995, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0042,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0042, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1995,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1995, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0042,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0042, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1995,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1995, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0042,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0042, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.2703,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2703, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1079,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1079, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.2703,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2703, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1079,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1079, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1225,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1225, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.8577,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.8577, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1225,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1225, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.8577,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.8577, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1225,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1225, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9176,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9176, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1225,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1225, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9176,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9176, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1345,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1345, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9797,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9797, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1345,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1345, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9797,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9797, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1345,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1345, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9797,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9797, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1345,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1345, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9797,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9797, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.5596,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.5596, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.4238,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.4238, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.5596,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.5596, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.4238,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.4238, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.2809,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.2809, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.0984,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.0984, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.2809,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.2809, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.0984,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.0984, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.3166,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.3166, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.1596,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.1596, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.3166,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.3166, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.1596,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.1596, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.3953,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.3953, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.2464,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2464, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.3953,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.3953, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.2464,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2464, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.1905,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.1905, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,3.9582,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 3.9582, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.1905,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.1905, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,3.9582,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 3.9582, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.2586,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.2586, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.0411,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.0411, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.2586,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.2586, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.0411,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.0411, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.5473,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.5473, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.4097,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4097, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.5473,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.5473, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.4097,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4097, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.2218,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.2218, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.027,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.027, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.2218,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.2218, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.027,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.027, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.2719,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.2719, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.0654,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.0654, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.2719,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.2719, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.0654,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.0654, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.4336,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4336, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.2857,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2857, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.4336,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4336, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.2857,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2857, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2488,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2488, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0896,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0896, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2488,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2488, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0896,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0896, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.3182,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.3182, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.1559,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1559, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.3182,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.3182, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.1559,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1559, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3264, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.1691,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1691, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3264, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.1691,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1691, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2713,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2713, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0923,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0923, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2713,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2713, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0923,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0923, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3113,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3113, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.1348,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1348, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3113,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3113, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.1348,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1348, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.485,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.485, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.3415,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3415, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.485,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.485, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.3415,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3415, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.2913,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.2913, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.0942,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.0942, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.2913,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.2913, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.0942,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.0942, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.3433,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.3433, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.1342,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1342, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.3433,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.3433, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.1342,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1342, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3808,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3808, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.2283,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2283, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3808,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3808, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.2283,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2283, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1139,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1139, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9529,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9529, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1139,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1139, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9529,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9529, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1847,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1847, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0281,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0281, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1847,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1847, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0281,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0281, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.485,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.485, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.3415,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3415, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.485,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.485, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.3415,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3415, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.2351,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.2351, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,3.9742,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 3.9742, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.2351,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.2351, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,3.9742,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 3.9742, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.2728,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.2728, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.0391,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.0391, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.2728,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.2728, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.0391,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.0391, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.4336,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4336, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.2857,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2857, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.4336,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4336, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.2857,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2857, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2578,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2578, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0529,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0529, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2578,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2578, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0529,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0529, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2578,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2578, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0529,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0529, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2578,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2578, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0529,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0529, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.498,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.498, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.3564,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3564, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.498,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.498, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.3564,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3564, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.2776,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2776, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0638,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0638, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.2776,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2776, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0638,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0638, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.3146,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.3146, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.1178,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1178, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.3146,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.3146, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.1178,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1178, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2542,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2542, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2542,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2542, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1156,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1156, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.8611,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.8611, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1156,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1156, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.8611,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.8611, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1969,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1969, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9478,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9478, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1969,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1969, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9478,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9478, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.4721,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4721, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.3266,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3266, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.4721,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4721, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.3266,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3266, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2653,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2653, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0434,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0434, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2653,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2653, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0434,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0434, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.3182,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.3182, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0842,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0842, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.3182,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.3182, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0842,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0842, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
